CustomerID,Frequency,Monetary_value,Average_price,Recency,Country
14236,2,100.35,2.838235294,80,United Kingdom
14238,1,20,1.25,326,United Kingdom
14239,7,44.82857143,4.220306122,43,United Kingdom
14240,1,92.25,2.365384615,30,United Kingdom
14241,1,45,2.8125,183,United Kingdom
14242,1,17.7,2.95,234,United Kingdom
14243,11,22.40727273,2.681718615,38,United Kingdom
14245,4,33.66,2.891238095,176,United Kingdom
14246,3,67.20666667,1.669,110,United Kingdom
14250,3,78.82,2.599714068,7,United Kingdom
14251,3,59.22,1.324222222,10,United Kingdom
14256,2,76.91,2.921346154,260,United Kingdom
14257,3,99.15,3.425595238,123,United Kingdom
14258,7,206.0342857,4.597060008,89,United Kingdom
14259,1,56.1,1.65,141,United Kingdom
14261,1,54.6,1.95,78,United Kingdom
14262,6,42.36666667,1.633055556,8,United Kingdom
14264,1,32.3,2.484615385,154,United Kingdom
14265,1,20.28,1.69,109,Others
14267,3,79.79333333,2.543690476,162,United Kingdom
14270,1,42.9,1.43,331,United Kingdom
14271,1,5.04,0.42,225,United Kingdom
14272,2,26.855,0.622040816,73,United Kingdom
14273,2,38.85,2.134230769,136,United Kingdom
14276,4,35.225,2.414583333,98,United Kingdom
14277,3,196.6066667,2.037947415,15,Others
14282,11,32.60454545,1.524264612,3,United Kingdom
14284,3,29.88333333,4.042857143,30,United Kingdom
14285,3,75.94,2.224666667,21,United Kingdom
14286,4,106.86,0.841928197,23,United Kingdom
14288,2,20.475,7.595454545,212,United Kingdom
14289,6,17.01333333,5.521666667,8,United Kingdom
14290,5,39.99,3.404844156,11,United Kingdom
14291,7,51.59142857,2.314918546,1,United Kingdom
14292,4,123.27,3.191902174,88,United Kingdom
14293,3,32.1,1.944444444,3,United Kingdom
14297,2,12.6,1.05,17,United Kingdom
14298,30,185.3353333,1.421368485,3,United Kingdom
14299,9,23.86111111,2.120102391,8,United Kingdom
14301,1,60,1.25,117,United Kingdom
14304,1,15.9,7.95,222,United Kingdom
14305,3,72.73333333,2.094952023,71,United Kingdom
14306,2,183.095,5.025096154,79,United Kingdom
14307,6,76.88833333,2.183928409,88,United Kingdom
14309,6,36.61166667,2.437393791,8,United Kingdom
14311,1,33,1.1,242,United Kingdom
14312,6,32.475,2.311842105,46,United Kingdom
14315,4,67.2625,2.732632212,44,United Kingdom
14317,1,13.2,0.55,64,United Kingdom
14320,3,13.24,1.473333333,206,United Kingdom
14321,5,45.164,0.635555167,10,United Kingdom
14323,2,43.95,2.659615385,114,United Kingdom
14326,1,16.8,2.1,242,United Kingdom
14329,6,108.78,2.0072809,17,United Kingdom
14331,2,20.85,2.481818182,124,United Kingdom
14332,1,39.6,1.65,66,United Kingdom
14333,1,88.9,6.838461538,67,United Kingdom
14334,8,38.455,3.510746891,16,United Kingdom
14335,2,15.04,2.167142857,16,Others
14336,4,51.98,1.734071429,16,United Kingdom
14338,1,112.2,1.753125,196,United Kingdom
14339,2,9.79,2.885,234,United Kingdom
14341,7,36.08857143,2.284474818,45,United Kingdom
14342,2,-12.45,3.95,206,United Kingdom
14344,5,29.34,4.498916667,127,United Kingdom
14346,2,72.66,3.720277778,120,United Kingdom
14348,1,19.8,1.65,260,United Kingdom
14349,1,12.51,1.56375,10,United Kingdom
14350,1,49.56,1.0325,274,United Kingdom
14351,1,51,4.25,164,United Kingdom
14352,1,87.15,2.026744186,234,United Kingdom
14353,1,15,1.25,215,United Kingdom
14354,1,7.8,0.65,30,United Kingdom
14355,1,43.2,3.6,365,United Kingdom
14356,3,36.32,2.119710145,73,United Kingdom
14357,1,23.06,1.647142857,43,United Kingdom
14359,3,44.06666667,2.489069264,19,United Kingdom
14360,4,40.7075,4.465758929,31,United Kingdom
14362,1,14.23,0.748947368,22,United Kingdom
14364,8,78.85125,3.482652941,108,United Kingdom
14367,17,76.89823529,2.723782304,8,United Kingdom
14368,1,17,4.25,319,United Kingdom
14371,1,19.8,4.95,295,United Kingdom
14373,1,10.2,0.85,358,United Kingdom
14375,1,20.59,1.372666667,185,United Kingdom
14377,2,39.95,5.6,191,United Kingdom
14379,2,23.415,1.037351779,44,United Kingdom
14381,1,14.2,1.42,52,United Kingdom
14382,1,74.56,0.665714286,26,United Kingdom
14383,2,17.925,3.205,38,United Kingdom
14385,2,12.5,1.25,9,United Kingdom
14386,1,65,2.5,296,United Kingdom
14387,3,82.78666667,2.429963757,32,United Kingdom
14388,9,36.72444444,2.862172215,8,United Kingdom
14389,4,20.125,1.791875,65,United Kingdom
14390,8,77.835,2.397806505,10,United Kingdom
14395,10,37.816,2.669552915,2,United Kingdom
14396,2,31.915,2.0766,65,United Kingdom
14397,6,34.56666667,1.566666667,5,United Kingdom
14400,1,102.65,1.532089552,149,United Kingdom
14401,9,34.48888889,0.769269294,4,United Kingdom
14403,2,213.35,4.775,217,United Kingdom
14404,5,46.412,2.304934556,108,United Kingdom
14406,1,20.8,2.08,119,United Kingdom
14407,3,118.6933333,2.848727273,141,United Kingdom
14408,4,66.455,1.696467532,10,United Kingdom
14409,4,81.85,1.797929688,71,United Kingdom
14410,11,6.533636364,2.619986631,15,United Kingdom
14411,1,174.6,4.85,310,United Kingdom
14412,2,120.81,2.965555556,42,United Kingdom
14413,1,11.4,2.85,362,United Kingdom
14414,5,40.84,0.651899371,99,United Kingdom
14415,15,45.40866667,2.887095108,1,United Kingdom
14416,1,44.52,1.484,42,United Kingdom
14418,3,50.37333333,0.891262435,3,United Kingdom
14419,6,23.24666667,2.170526691,10,United Kingdom
14420,1,29.76,1.24,99,United Kingdom
14421,2,32.49,1.39,57,United Kingdom
14422,6,76.13166667,2.308112891,0,United Kingdom
14426,8,22.185,2.521718045,18,United Kingdom
14427,1,36.84,2.3025,63,United Kingdom
14428,4,38.6875,5.478392857,7,United Kingdom
14431,2,23.425,7.521153846,298,United Kingdom
14432,6,45.53833333,2.375833428,9,United Kingdom
14434,2,141.6,7.08,60,United Kingdom
14436,1,7.8,0.65,98,United Kingdom
14439,1,591.4,4.6203125,319,Others
14440,3,85.10666667,3.046923077,8,United Kingdom
14441,3,39.53333333,5.902380952,0,United Kingdom
14442,4,48.1125,5.768120393,1,Others
14443,3,67.99666667,1.822336523,53,United Kingdom
14446,4,26.285,1.672199901,0,United Kingdom
14447,4,35.925,2.026442308,18,United Kingdom
14448,1,7.7,1.925,364,United Kingdom
14449,4,21.155,1.569274038,18,United Kingdom
14450,3,21.45,4.125,180,United Kingdom
14451,2,29.29,1.220079491,60,United Kingdom
14452,2,15.8,2.35547619,10,United Kingdom
14453,1,13.65,4.55,190,United Kingdom
14456,9,45.55555556,1.381809574,5,United Kingdom
14457,1,5.04,0.42,310,United Kingdom
14459,1,203.1,2.476829268,155,United Kingdom
14460,2,39.6,0.34,110,United Kingdom
14461,3,91.07333333,2.977667507,148,United Kingdom
14462,9,25.26222222,2.243416856,66,United Kingdom
14463,1,175.2,10.95,98,United Kingdom
14465,3,73.35666667,3.300894661,246,United Kingdom
14466,4,43.8125,2.806818182,73,United Kingdom
14467,4,23.7,5.420089286,17,United Kingdom
14470,2,33.115,1.854393939,11,United Kingdom
14472,8,31.32875,1.759231925,103,United Kingdom
14473,1,68.04,1.4175,74,United Kingdom
14474,1,76.2,2.38125,46,United Kingdom
14475,2,31.125,6.103125,71,United Kingdom
14476,1,18.3,1.307142857,257,United Kingdom
14477,2,110.3,1.935,19,United Kingdom
14479,1,17.7,2.95,365,United Kingdom
14480,1,15,1.25,11,United Kingdom
14481,2,70.7,1.938125,164,United Kingdom
14482,4,55.675,1.63719053,18,United Kingdom
14483,1,25.2,2.1,281,United Kingdom
14484,1,78.8,1.094444444,50,United Kingdom
14485,1,29.5,3.6875,38,United Kingdom
14487,6,32.75,3.40263163,26,United Kingdom
14488,2,64.7,1.341847826,51,United Kingdom
14489,1,35.5,1.42,207,United Kingdom
14491,2,33.7,3.746428571,175,United Kingdom
14493,5,47.148,1.611333333,7,United Kingdom
14496,2,89.175,3.112745098,311,United Kingdom
14497,1,26.76,0.743333333,309,United Kingdom
14498,5,85.62,2.148573418,42,United Kingdom
14499,3,27.18333333,1.551862434,26,United Kingdom
14501,1,19.35,6.45,319,United Kingdom
14502,11,25.01090909,3.011974569,19,United Kingdom
14503,6,92.785,1.777130033,3,United Kingdom
14504,2,10.04,1.462,243,United Kingdom
14505,9,74.32444444,3.064896332,17,United Kingdom
14506,5,55.54,4.363159408,17,United Kingdom
14507,6,63.43166667,1.972179487,23,United Kingdom
14508,2,12.95,2.030555556,22,United Kingdom
14511,6,17.96333333,1.835512821,11,United Kingdom
14512,2,23.835,13.185,187,United Kingdom
14513,2,45.425,2.816666667,206,United Kingdom
14514,3,41.35,4.298748044,61,United Kingdom
14515,5,45.846,3.180512181,17,United Kingdom
14517,2,37.6,5.783333333,33,United Kingdom
14518,1,17.9,8.95,64,United Kingdom
14522,2,68.05,1.976470588,92,United Kingdom
14524,8,20.6375,2.96637987,71,United Kingdom
14525,9,82.18555556,1.371901673,19,United Kingdom
14527,50,11.2018,7.37254557,2,United Kingdom
14528,1,14.25,0.678571429,37,United Kingdom
14529,3,25.99333333,1.931963938,60,United Kingdom
14530,6,49.465,2.55039018,25,United Kingdom
14532,3,27.55,4.288095238,236,United Kingdom
14533,3,21.04,1.006666667,68,United Kingdom
14534,17,27.54117647,2.233717367,2,United Kingdom
14535,3,98.88333333,1.833177971,60,United Kingdom
14536,1,17.1,2.85,259,United Kingdom
14537,1,40.68,3.39,57,United Kingdom
14538,2,52.4,4.06,64,United Kingdom
14539,2,30.66,0.771,15,United Kingdom
14540,2,16.075,1.6,75,United Kingdom
14541,6,33.07666667,3.134166667,58,United Kingdom
14543,8,66.1925,5.530069444,30,United Kingdom
14544,2,181.585,1.151491241,24,United Kingdom
14546,6,46.675,2.680152027,5,United Kingdom
14547,6,52.61666667,1.461490974,12,United Kingdom
14549,1,26.05,2.894444444,311,United Kingdom
14550,1,9.96,2.49,10,United Kingdom
14552,1,11.13,2.226,151,United Kingdom
14553,5,11.86,1.20495,19,United Kingdom
14554,4,90.125,1.6669785,10,United Kingdom
14555,2,15.175,2.6,57,United Kingdom
14557,2,-102.27,1.404117647,64,United Kingdom
14560,9,39.91777778,4.897478632,39,United Kingdom
14561,3,28.93333333,1.263333333,75,United Kingdom
14562,19,20.13105263,2.726651857,3,United Kingdom
14565,4,98.515,3.264949095,95,United Kingdom
14567,2,183.78,4.201666667,56,United Kingdom
14569,1,125.35,2.558163265,1,United Kingdom
14570,1,8.4,2.1,280,United Kingdom
14572,7,48.62428571,5.717762178,40,United Kingdom
14573,8,18.12375,7.917948718,182,United Kingdom
14577,4,26.7725,1.97133547,12,United Kingdom
14578,1,11.7,2.925,3,United Kingdom
14581,1,22.9,1.526666667,16,United Kingdom
14582,1,33.65,1.246296296,40,United Kingdom
14583,5,32.704,1.722504942,5,United Kingdom
14584,4,24.4825,2.841333333,169,United Kingdom
14585,1,13.36,1.67,50,United Kingdom
14586,1,54.6,0.65,276,United Kingdom
14587,8,21.05,2.014793836,184,United Kingdom
14591,4,20.9,2.924583333,15,United Kingdom
14592,3,13.59333333,1.129893939,35,United Kingdom
14593,3,18,1.29014245,21,United Kingdom
14594,2,15.475,1.552631579,7,United Kingdom
14595,4,70.2975,3.409535714,19,United Kingdom
14597,1,87.54,1.621111111,11,United Kingdom
14598,1,21.55,0.582432432,44,United Kingdom
14600,1,30.65,4.378571429,305,United Kingdom
14606,91,15.6610989,2.476697618,1,United Kingdom
14607,9,110.3333333,1.903888889,15,United Kingdom
14608,1,90,3.75,4,United Kingdom
14616,1,10.08,0.42,284,United Kingdom
14618,1,35.7,5.95,337,United Kingdom
14619,2,-2.485,1.481428571,239,United Kingdom
14620,3,13.20666667,2.526666667,204,United Kingdom
14621,5,27.162,4.187176471,1,United Kingdom
14622,1,26.3,1.461111111,184,United Kingdom
14623,4,24.9075,3.134895833,32,United Kingdom
14624,2,17.7,1.15,57,United Kingdom
14625,2,78.225,5.144497608,196,United Kingdom
14626,4,60.5525,4.099464286,23,United Kingdom
14627,1,-7.2,3.6,311,United Kingdom
14628,2,35.015,1.1575,91,United Kingdom
14629,2,61.975,3.191031746,4,United Kingdom
14631,3,25.18,0.906239316,50,United Kingdom
14633,1,74.5,6.208333333,266,United Kingdom
14636,2,40.3,2.8875,36,United Kingdom
14638,1,79.06,1.363103448,50,United Kingdom
14639,6,39.42666667,2.981601732,52,United Kingdom
14640,6,31.87166667,3.595238095,24,United Kingdom
14642,1,19.8,4.95,58,United Kingdom
14643,1,52.26,1.742,358,United Kingdom
14644,1,59.8,14.95,67,United Kingdom
14645,1,93.72,1.562,156,United Kingdom
14646,48,647.813125,2.271736349,2,Others
14647,1,20.25,2.53125,201,United Kingdom
14649,4,41.8475,2.678978261,4,United Kingdom
14651,2,67.965,1.990739348,67,United Kingdom
14652,1,2.95,2.95,77,United Kingdom
14653,5,63.23,3.400086839,1,United Kingdom
14655,4,135.9875,2.357352941,8,United Kingdom
14656,2,5.565,1.855,169,United Kingdom
14657,4,31.1925,1.605839947,17,United Kingdom
14658,2,31.92,5.923166667,5,United Kingdom
14659,9,24.96555556,3.079781308,8,United Kingdom
14660,1,8.7,1.45,100,United Kingdom
14661,1,10.2,2.55,26,United Kingdom
14662,4,28.3825,3.474459707,28,United Kingdom
14664,2,32.745,1.480292398,19,United Kingdom
14665,5,12.388,2.933316527,60,United Kingdom
14666,1,19.8,1.65,24,United Kingdom
14667,23,44.78478261,3.017261648,10,United Kingdom
14669,3,43.23666667,1.222145881,241,United Kingdom
14670,2,15.605,1.553666667,280,United Kingdom
14672,2,8.65,1.933333333,234,United Kingdom
14673,5,68.884,2.013,3,United Kingdom
14675,1,29.54,1.406666667,16,United Kingdom
14676,2,81.2,4.525,78,United Kingdom
14680,14,200.9314286,2.652075844,71,United Kingdom
14684,4,22.705,1.325597527,25,United Kingdom
14687,1,19.8,1.65,106,United Kingdom
14688,14,30.98357143,1.438776238,7,United Kingdom
14689,1,35,1.25,208,United Kingdom
14690,3,18.72,1.738518519,44,United Kingdom
14691,5,37.072,2.995428571,30,United Kingdom
14692,4,19.2625,2.750694444,137,United Kingdom
14696,6,20.14333333,2.254553191,4,United Kingdom
14697,2,12.3,5.164285714,218,United Kingdom
14698,4,34.9425,2.493691537,1,United Kingdom
14700,3,117.29,1.91334238,32,United Kingdom
14701,10,24.656,2.55357732,10,United Kingdom
14702,16,26.49125,3.182854257,1,United Kingdom
14703,1,61.98,1.936875,14,United Kingdom
14704,7,21.92428571,1.998671995,19,United Kingdom
14708,1,37.5,2.083333333,2,United Kingdom
14709,12,31.50833333,3.196405229,15,United Kingdom
14710,4,20.4275,1.940131579,14,United Kingdom
14711,11,13.28,2.873383394,10,United Kingdom
14712,3,72.36333333,2.709795918,29,United Kingdom
14713,9,23.36111111,1.661159692,29,United Kingdom
14714,1,31.5,3.15,24,United Kingdom
14715,4,20.525,2.9625,24,United Kingdom
14716,2,34.73,0.878130081,43,United Kingdom
14719,5,24.628,1.321362179,1,United Kingdom
14720,2,12.375,8.8,5,United Kingdom
14722,1,15.38,2.563333333,147,United Kingdom
14723,5,21.53,2.959404762,10,United Kingdom
14725,1,72.58,1.961621622,24,United Kingdom
14727,1,17.7,2.95,274,United Kingdom
14729,1,29.85,1.297826087,373,United Kingdom
14730,8,30.0375,1.551376953,1,United Kingdom
14731,3,31.43,2.351904762,47,United Kingdom
14732,8,44.70125,3.668552381,8,United Kingdom
14733,9,119.1911111,4.477598219,16,United Kingdom
14735,14,48.00714286,3.401799451,3,United Kingdom
14737,2,38.025,2.7,3,United Kingdom
14738,5,43.616,2.241,42,United Kingdom
14739,6,69.06,2.578717949,2,United Kingdom
14740,4,31.1625,2.387094156,191,United Kingdom
14741,4,35.9625,2.002058824,11,United Kingdom
14744,2,5.375,0.7,312,United Kingdom
14745,3,47.44666667,0.979395302,112,United Kingdom
14747,1,15,1.25,249,United Kingdom
14748,4,46.765,1.041306818,29,United Kingdom
14752,1,39.6,1.65,43,United Kingdom
14753,1,54.9,2.111538462,87,United Kingdom
14754,2,25.83,1.034705882,44,United Kingdom
14755,9,60.19555556,2.409088587,9,United Kingdom
14756,1,123.73,2.525102041,15,United Kingdom
14757,1,54.3,3.016666667,75,United Kingdom
14758,3,28.15,8.75952381,144,United Kingdom
14759,3,60.90666667,3.743888889,4,United Kingdom
14760,1,51.7,2.35,297,United Kingdom
14762,1,5.04,0.42,263,United Kingdom
14765,2,10.475,5.2375,29,United Kingdom
14766,6,45.61666667,2.698792436,8,United Kingdom
14769,8,138.63625,1.113820724,2,United Kingdom
14770,2,37.995,3.78,232,United Kingdom
14772,1,12.75,12.75,112,United Kingdom
14775,3,46.06,0.942323232,58,United Kingdom
14776,8,26.625,0.977856506,51,United Kingdom
14778,2,22.9,1.5875,127,United Kingdom
14779,3,15.55,2.221428571,280,United Kingdom
14780,2,28.455,2.836666667,54,United Kingdom
14782,1,25.2,2.1,319,United Kingdom
14784,2,58.015,1.949294118,26,United Kingdom
14788,2,46.2,3.23125,7,United Kingdom
14790,2,23.1,1.1,16,United Kingdom
14793,1,60.34,2.514166667,21,United Kingdom
14794,4,43.2625,4.550865385,2,United Kingdom
14796,20,44.6735,1.921364187,1,United Kingdom
14798,3,20.8,3.05,52,United Kingdom
14799,1,39.87,0.5316,51,United Kingdom
14800,10,56.173,2.222833552,47,United Kingdom
14801,1,15.07,0.7535,61,United Kingdom
14803,1,17.28,1.08,162,United Kingdom
14804,1,90,3,8,United Kingdom
14805,3,22.81666667,6.761111111,15,United Kingdom
14806,1,10.5,0.42,75,United Kingdom
14808,8,27.29625,3.908899527,39,United Kingdom
14810,9,25.11333333,2.079574824,40,United Kingdom
14813,2,5.25,5.25,369,United Kingdom
14815,2,44.865,0.908424242,36,United Kingdom
14817,2,82.075,3.085124224,200,United Kingdom
14818,2,19.05,3.564285714,169,United Kingdom
14819,2,18.825,5.45,64,United Kingdom
14820,4,23.6,2.783928571,21,United Kingdom
14823,3,20.21666667,6.222222222,180,United Kingdom
14824,3,43.7,2.898135198,10,United Kingdom
14825,7,28.18142857,2.02,3,United Kingdom
14828,3,68.64,0.695,196,United Kingdom
14829,1,20.8,2.08,29,United Kingdom
14830,1,2.08,2.08,53,United Kingdom
14834,5,17.228,3.54,17,United Kingdom
14837,5,46.312,1.424483278,89,United Kingdom
14841,4,94.2625,3.179055471,53,United Kingdom
14842,5,-25.56,61.42825296,35,United Kingdom
14844,4,67.875,1.537113095,63,United Kingdom
14847,1,33,8.25,148,United Kingdom
14849,19,42.53578947,2.038589951,21,United Kingdom
14850,1,57,0.95,311,United Kingdom
14851,2,40.47,1.343235294,23,United Kingdom
14852,4,47.2375,1.970238095,58,United Kingdom
14853,1,19.8,1.65,211,United Kingdom
14854,5,66.5,1.164127631,78,United Kingdom
14855,1,6.8,0.85,134,United Kingdom
14856,2,58.2,1.27358871,36,United Kingdom
14857,1,120.3,2.864285714,59,United Kingdom
14859,2,76.53,2.876944444,80,United Kingdom
14860,1,58.84,1.131538462,19,United Kingdom
14862,2,52.32,2.169333333,25,United Kingdom
14863,1,17.4,1.45,29,United Kingdom
14866,6,327.34,2.339260652,38,United Kingdom
14867,2,31.12,3.045,218,United Kingdom
14868,7,46.49714286,2.201992797,21,United Kingdom
14869,2,69.235,2.589101077,8,United Kingdom
14871,4,15.645,3.899285714,3,United Kingdom
14873,1,15.3,2.55,210,United Kingdom
14875,1,182.07,1.411395349,107,United Kingdom
14878,7,14.06571429,3.434603175,36,United Kingdom
14880,2,33.17,2.892539683,77,United Kingdom
14881,1,44.76,1.243333333,19,United Kingdom
14883,3,8.573333333,1.123333333,73,United Kingdom
14885,1,50.4,0.42,131,United Kingdom
14886,1,19.8,4.95,252,United Kingdom
14887,1,358,1.79,79,United Kingdom
14888,1,54,1.928571429,207,United Kingdom
14889,1,27.45,3.05,336,United Kingdom
14890,1,43.2,3.6,253,United Kingdom
14891,2,33.21,0.900909091,148,United Kingdom
14893,2,33.855,4.934444444,9,United Kingdom
14895,13,71.62769231,3.325064611,7,United Kingdom
14896,2,22.45,1.6,204,United Kingdom
14897,4,62.9875,6.145119048,7,United Kingdom
14898,5,20,3.45122807,23,United Kingdom
14901,6,22.28833333,1.764426573,11,United Kingdom
14902,2,0.15,2.9,21,United Kingdom
14903,5,70.838,2.149033151,21,United Kingdom
14904,2,55.64,0.780121951,2,United Kingdom
14905,1,81.6,2.55,233,United Kingdom
14907,5,57.462,3.302741629,3,United Kingdom
14908,1,9.9,4.95,74,United Kingdom
14910,1,12.48,2.08,31,United Kingdom
14911,182,76.20714286,3.515152662,1,Others
14913,4,40.05,0.583125,35,United Kingdom
14915,1,19.8,1.65,277,United Kingdom
14916,4,69,1.591964286,70,United Kingdom
14918,2,80.13,3.245347222,115,United Kingdom
14920,2,59.085,4.360588235,212,United Kingdom
14921,2,117.3,1.253293103,30,United Kingdom
14923,1,72.03,1.600666667,50,United Kingdom
14924,1,8.75,1.25,245,United Kingdom
14929,1,10.2,0.85,32,United Kingdom
14930,3,71.17666667,2.629951621,108,Others
14931,3,24.81666667,2.946296296,4,Others
14934,3,66.5,2.490746753,72,Others
14935,1,162.72,3.39,297,Others
14936,6,126.485,2.034261001,33,Others
14937,2,147.84,4.106666667,56,Others
14944,8,84.77875,2.013484016,29,United Kingdom
14947,1,30,1.25,72,United Kingdom
14948,3,30.05,1.546929825,23,United Kingdom
14950,1,17,8.5,19,United Kingdom
14951,1,9,0.25,79,United Kingdom
14952,9,98.66777778,3.733994709,46,United Kingdom
14953,1,9.36,0.668571429,25,United Kingdom
14954,1,37.99,1.407037037,12,United Kingdom
14957,1,4.75,1.583333333,253,United Kingdom
14958,2,4.4,2.2,185,United Kingdom
14959,5,23.444,1.372909091,59,United Kingdom
14960,2,42.775,3.545283019,8,United Kingdom
14961,7,79.54714286,2.02069888,10,United Kingdom
14962,1,9.95,9.95,270,United Kingdom
14963,5,47.268,1.78439105,9,United Kingdom
14965,1,76.6,1.418518519,96,United Kingdom
14966,1,25.31,0.617317073,14,United Kingdom
14967,1,204,4.25,49,United Kingdom
14968,1,13.64,2.273333333,30,United Kingdom
14970,4,67.575,6.004166667,68,United Kingdom
14971,2,49.185,1.67111413,35,United Kingdom
14972,1,13.49,1.927142857,128,United Kingdom
14973,2,14.1,1.375,107,United Kingdom
14974,1,11.8,2.95,37,United Kingdom
14975,1,54.5,0.8515625,57,United Kingdom
14976,4,30.1,4.284920635,57,United Kingdom
14978,5,47.186,3.538100897,72,United Kingdom
14984,1,12.4,6.2,19,United Kingdom
14985,2,21.585,0.839055556,198,United Kingdom
14988,1,46.7,2.122727273,211,United Kingdom
14995,2,14.625,1.977678571,38,United Kingdom
14997,2,30.36,0.365,88,United Kingdom
14998,2,38.615,2.111217105,170,United Kingdom
15000,1,15.45,3.09,47,United Kingdom
15002,4,25.6475,1.659880952,115,United Kingdom
15004,1,283.44,3.149333333,147,United Kingdom
15005,31,24.26870968,2.032377211,15,United Kingdom
15006,1,112.94,1.882333333,51,United Kingdom
15007,1,51.15,3.008823529,159,United Kingdom
15009,3,39.49,2.11070443,12,United Kingdom
15010,1,35.4,0.983333333,35,United Kingdom
15012,2,11.05,2.3625,53,United Kingdom
15014,2,13.515,2.174090909,43,United Kingdom
15017,1,8.5,0.85,33,United Kingdom
15018,3,28.65666667,2.82122807,38,United Kingdom
15019,1,20.7,1.592307692,266,United Kingdom
15021,11,11.49636364,1.926142602,8,United Kingdom
15022,3,39.81666667,2.209380269,11,United Kingdom
15023,10,69.047,3.652868228,3,United Kingdom
15024,6,35.14166667,2.962838164,9,United Kingdom
15025,1,44.34,2.111428571,33,United Kingdom
15026,2,15.45,1.975,80,United Kingdom
15027,1,45,1.25,238,United Kingdom
15028,1,1.67,0.835,42,United Kingdom
15030,1,20.4,0.85,268,United Kingdom
15031,3,15.45333333,5.151269841,30,United Kingdom
15032,2,-76.25,1.45,256,United Kingdom
15033,10,28.659,1.542382903,4,United Kingdom
15034,9,53.36444444,2.49621952,15,United Kingdom
15035,1,31.75,2.116666667,89,United Kingdom
15036,2,18.465,1.0276,72,United Kingdom
15038,5,17.576,3.6586,68,United Kingdom
15039,38,56.79921053,2.607889306,9,United Kingdom
15041,1,25.85,2.585,170,United Kingdom
15044,14,39.64071429,3.692244898,19,United Kingdom
15045,3,117.5,10.68230769,151,United Kingdom
15046,12,37.80666667,2.398125031,9,United Kingdom
15047,1,23.4,1.95,269,United Kingdom
15048,5,10.456,1.699444444,65,United Kingdom
15050,1,74.31,0.965064935,71,United Kingdom
15051,3,47.06,2.118282828,23,United Kingdom
15052,1,9.25,1.85,319,United Kingdom
15053,3,9.65,2.075,4,United Kingdom
15054,2,12.68,1.334777778,12,United Kingdom
15057,1,334,2.982142857,315,United Kingdom
15058,11,28.98181818,2.428376623,25,United Kingdom
15059,6,24.05833333,3.157805556,40,United Kingdom
15060,3,9.343333333,1.164935065,8,United Kingdom
15061,27,291.3422222,1.923015868,3,United Kingdom
15062,3,31.54,1.01372973,71,United Kingdom
15063,1,65.1,2.503846154,213,United Kingdom
15065,3,107.38,1.587892157,164,United Kingdom
15066,2,75.795,3.51525,31,United Kingdom
15067,2,63.35,1.839802632,78,United Kingdom
15068,2,34.1,2.504083333,46,United Kingdom
15069,1,153.15,5.281034483,179,United Kingdom
15071,2,44.375,7.8,93,United Kingdom
15073,4,-1.9075,3.664545455,9,United Kingdom
15074,1,90.9,2.392105263,105,United Kingdom
15075,1,10.2,0.85,77,United Kingdom
15076,1,68.8,2.457142857,172,United Kingdom
15078,21,43.18904762,1.829019897,7,United Kingdom
15079,3,37.98333333,7.07,212,United Kingdom
15081,2,30.675,1.44,208,United Kingdom
15087,1,42.3,1.007142857,281,United Kingdom
15088,2,51.66,1.526038961,21,United Kingdom
15089,5,49.73,5.8786727,22,United Kingdom
15090,1,45.9,2.55,308,United Kingdom
15091,1,38.64,1.073333333,67,United Kingdom
15092,2,32.34,4.913076923,215,United Kingdom
15093,6,47.86666667,1.884149888,18,United Kingdom
15095,3,24.3,3.616666667,103,United Kingdom
15097,1,31.5,2.25,4,United Kingdom
15098,1,38970,649.5,182,United Kingdom
15099,1,119.68,1.078198198,84,United Kingdom
15100,1,-131.4,10.95,367,United Kingdom
15103,2,26.27,3.396,31,United Kingdom
15104,3,17.13,6.293005051,166,United Kingdom
15105,5,54.444,3.309,18,United Kingdom
15106,5,26.628,2.008666667,17,United Kingdom
15107,4,-3.7,6.9,332,United Kingdom
15108,2,70.9,4.440909091,141,Others
15109,2,13.075,11.2375,240,United Kingdom
15110,5,12.04,4.66,23,United Kingdom
15111,3,38.46666667,6.63,29,United Kingdom
15113,3,190.11,3.880943563,9,United Kingdom
15114,10,31.839,2.250976579,30,United Kingdom
15115,1,97.42,2.31952381,18,United Kingdom
15116,3,27.64,2.083333333,17,United Kingdom
15117,4,94.2875,1.175545874,14,United Kingdom
15118,1,244.8,0.17,134,United Kingdom
15121,1,63.9,1.879411765,288,United Kingdom
15122,4,46.71,2.202105263,85,United Kingdom
15123,2,127.32,1.785149036,7,United Kingdom
15124,1,16.6,4.15,191,United Kingdom
15125,5,133.568,1.028248816,113,United Kingdom
15127,1,34.92,0.97,65,United Kingdom
15128,5,26.246,0.998985507,60,United Kingdom
15129,7,66.62857143,1.621563707,50,United Kingdom
15130,1,25.2,1.05,169,United Kingdom
15132,3,37.05,1.251935484,105,United Kingdom
15133,3,74.04,1.505,127,United Kingdom
15134,7,30.85571429,2.50552381,14,United Kingdom
15136,4,35.0625,1.74629902,2,United Kingdom
15139,1,9.36,0.39,239,United Kingdom
15140,6,57.26833333,2.960793651,52,United Kingdom
15142,1,27.6,1.533333333,46,United Kingdom
15143,1,37.5,2.083333333,225,United Kingdom
